pattern,pattern_tiles,pattern_connection,time_elapsed,spring_index,spring_type,last_impulse,last_force
ammannbeenker,72,hamiltonian,19.2,35,hull,-72.81456780785693,-18203.641951964233
ammannbeenker,72,hamiltonian,19.2,36,hull,-131.80238868729373,-32950.59717182343
ammannbeenker,72,hamiltonian,19.2,37,hull,-14.920559829032563,-3730.1399572581404
ammannbeenker,72,hamiltonian,19.2,38,hull,-78.28857842489221,-19572.14460622305
ammannbeenker,72,hamiltonian,19.2,39,hull,-94.0640144195771,-23516.003604894275
ammannbeenker,72,hamiltonian,19.2,40,hull,-29.265298725751666,-7316.324681437916
ammannbeenker,72,hamiltonian,19.2,41,hull,-114.07975954416483,-28519.939886041208
ammannbeenker,72,hamiltonian,19.2,42,hull,-34.44429755752972,-8611.074389382431
ammannbeenker,72,hamiltonian,19.2,43,hull,-104.01706502069472,-26004.26625517368
ammannbeenker,72,hamiltonian,19.2,44,hull,-118.01950570471841,-29504.876426179602
ammannbeenker,72,hamiltonian,19.2,45,hull,-30.07704777905084,-7519.26194476271
ammannbeenker,72,hamiltonian,19.2,46,hull,-117.10042074784104,-29275.10518696026
ammannbeenker,72,hamiltonian,19.2,47,hull,-26.719848975039802,-6679.96224375995
ammannbeenker,72,hamiltonian,19.2,48,hull,-47.47475886421937,-11868.689716054841
ammannbeenker,72,hamiltonian,19.2,49,hull,-97.43765986754013,-24359.414966885033
ammannbeenker,72,hamiltonian,19.2,50,hull,-55.41403160940016,-13853.50790235004
ammannbeenker,72,hamiltonian,19.2,51,hull,-96.71648487170292,-24179.121217925727
ammannbeenker,72,hamiltonian,19.2,52,hull,-105.3363544910826,-26334.08862277065
ammannbeenker,72,hamiltonian,19.2,53,hull,-25.074849051957667,-6268.712262989417
ammannbeenker,72,hamiltonian,19.2,54,hull,-109.0696786755732,-27267.4196688933
ammannbeenker,72,hamiltonian,19.2,55,hull,-42.635156356376086,-10658.789089094022
ammannbeenker,72,hamiltonian,19.2,56,hull,-50.110350996325096,-12527.587749081275
ammannbeenker,72,hamiltonian,19.2,57,hull,-100.69967531216263,-25174.918828040656
ammannbeenker,72,hamiltonian,19.2,58,hull,-32.91753815568029,-8229.384538920072
ammannbeenker,72,hamiltonian,19.2,59,hull,-111.724855163652,-27931.213790913
ammannbeenker,72,hamiltonian,19.2,60,hull,-116.40287612456446,-29100.719031141114
ammannbeenker,72,hamiltonian,19.2,61,hull,-52.9895946296861,-13247.398657421525
ammannbeenker,72,hamiltonian,19.2,62,hull,-87.56241537950915,-21890.603844877285
ammannbeenker,72,hamiltonian,19.2,63,hull,-66.63488196951884,-16658.72049237971
ammannbeenker,72,hamiltonian,19.2,64,hull,-38.71797841370631,-9679.494603426578
ammannbeenker,72,hamiltonian,19.2,65,hull,-91.46161093594758,-22865.40273398689
ammannbeenker,72,hamiltonian,19.2,66,hull,-35.5354606414467,-8883.865160361674
ammannbeenker,72,hamiltonian,19.2,67,hull,-125.57650429917516,-31394.12607479379
ammannbeenker,72,hamiltonian,19.2,68,hull,-90.27117458280884,-22567.793645702208
ammannbeenker,72,hamiltonian,19.2,69,hull,-57.95243336064105,-14488.108340160263
ammannbeenker,72,hamiltonian,19.2,70,hull,-77.82057150363289,-19455.142875908223
ammannbeenker,72,hamiltonian,19.2,71,hull,-71.93586942727325,-17983.96735681831
ammannbeenker,72,hamiltonian,19.3,0,hull,-130.35617185307677,-32589.042963269192
ammannbeenker,72,hamiltonian,19.3,1,hull,-82.6039593217821,-20650.989830445524
ammannbeenker,72,hamiltonian,19.3,2,hull,-132.28642990464775,-33071.60747616194
ammannbeenker,72,hamiltonian,19.3,3,hull,-34.818318286032714,-8704.579571508179
ammannbeenker,72,hamiltonian,19.3,4,hull,-131.96443471638983,-32991.10867909746
ammannbeenker,72,hamiltonian,19.3,5,hull,-27.70400223606581,-6926.000559016453
ammannbeenker,72,hamiltonian,19.3,6,hull,-90.37087165730657,-22592.71791432664
ammannbeenker,72,hamiltonian,19.3,7,hull,-24.13351506106591,-6033.378765266478
ammannbeenker,72,hamiltonian,19.3,8,hull,-61.9949318041901,-15498.732951047525
ammannbeenker,72,hamiltonian,19.3,9,hull,-65.14057511424447,-16285.143778561118
ammannbeenker,72,hamiltonian,19.3,10,hull,-38.83286826022276,-9708.21706505569
ammannbeenker,72,hamiltonian,19.3,11,hull,-115.54007492512117,-28885.018731280292
ammannbeenker,72,hamiltonian,19.3,12,hull,-13.468451537922148,-3367.1128844805366
ammannbeenker,72,hamiltonian,19.3,13,hull,-117.45210813095325,-29363.02703273831
ammannbeenker,72,hamiltonian,19.3,14,hull,-53.7220369188826,-13430.50922972065
ammannbeenker,72,hamiltonian,19.3,15,hull,-140.69770203590247,-35174.42550897562
ammannbeenker,72,hamiltonian,19.3,16,hull,-73.74776900458372,-18436.942251145927
ammannbeenker,72,hamiltonian,19.3,17,hull,-38.41038593425709,-9602.596483564274
ammannbeenker,72,hamiltonian,19.3,18,hull,-126.9600575485102,-31740.01438712755
ammannbeenker,72,hamiltonian,19.3,19,hull,-50.60895989834463,-12652.239974586157
ammannbeenker,72,hamiltonian,19.3,20,hull,-103.8945307087435,-25973.632677185877
ammannbeenker,72,hamiltonian,19.3,21,hull,-10.425502026017636,-2606.375506504409
ammannbeenker,72,hamiltonian,19.3,22,hull,-130.99350850184342,-32748.377125460855
ammannbeenker,72,hamiltonian,19.3,23,hull,-55.979517546182166,-13994.879386545541
ammannbeenker,72,hamiltonian,19.3,24,hull,-28.821063220351032,-7205.265805087758
ammannbeenker,72,hamiltonian,19.3,25,hull,-107.68232193578484,-26920.58048394621
ammannbeenker,72,hamiltonian,19.3,26,hull,-70.13729302820724,-17534.32325705181
ammannbeenker,72,hamiltonian,19.3,27,hull,-84.86102047012864,-21215.255117532157
ammannbeenker,72,hamiltonian,19.3,28,hull,-51.61248503778105,-12903.121259445263
ammannbeenker,72,hamiltonian,19.3,29,hull,-115.2932250010036,-28823.306250250902
ammannbeenker,72,hamiltonian,19.3,30,hull,-122.68922583539396,-30672.30645884849
ammannbeenker,72,hamiltonian,19.3,31,hull,-46.622929700030205,-11655.73242500755
ammannbeenker,72,hamiltonian,19.3,32,hull,-35.76823214713183,-8942.058036782959
ammannbeenker,72,hamiltonian,19.3,33,hull,-94.86470814957185,-23716.17703739296
ammannbeenker,72,hamiltonian,19.3,34,hull,-93.3898303499109,-23347.457587477722
ammannbeenker,72,hamiltonian,19.3,35,hull,-57.90124770336382,-14475.311925840955
ammannbeenker,72,hamiltonian,19.3,36,hull,-67.95702075315424,-16989.25518828856
ammannbeenker,72,hamiltonian,19.3,37,hull,-82.93077458482966,-20732.693646207415
ammannbeenker,72,hamiltonian,19.3,38,hull,-104.90214879729412,-26225.537199323528
ammannbeenker,72,hamiltonian,19.3,39,hull,-55.15015096264559,-13787.537740661397
ammannbeenker,72,hamiltonian,19.3,40,hull,-92.83790933566671,-23209.477333916675
ammannbeenker,72,hamiltonian,19.3,41,hull,-50.4902922195594,-12622.57305488985
ammannbeenker,72,hamiltonian,19.3,42,hull,-96.52960228763672,-24132.40057190918
ammannbeenker,72,hamiltonian,19.3,43,hull,-51.36426157780141,-12841.065394450352
ammannbeenker,72,hamiltonian,19.3,44,hull,-67.33116919083696,-16832.79229770924
ammannbeenker,72,hamiltonian,19.3,45,hull,-63.56950218302933,-15892.375545757332
ammannbeenker,72,hamiltonian,19.3,46,hull,-72.34027429833259,-18085.068574583147
ammannbeenker,72,hamiltonian,19.3,47,hull,-68.51927016571122,-17129.817541427805
ammannbeenker,72,hamiltonian,19.3,48,hull,-114.95439927546047,-28738.599818865117
ammannbeenker,72,hamiltonian,19.3,49,hull,-38.540028692132196,-9635.00717303305
ammannbeenker,72,hamiltonian,19.3,50,hull,-98.56914058379597,-24642.285145948994
ammannbeenker,72,hamiltonian,19.3,51,hull,-50.27414260230395,-12568.535650575986
ammannbeenker,72,hamiltonian,19.3,52,hull,-40.604919819618274,-10151.22995490457
ammannbeenker,72,hamiltonian,19.3,53,hull,-97.13773093124965,-24284.432732812413
ammannbeenker,72,hamiltonian,19.3,54,hull,-65.8303582364644,-16457.589559116102
ammannbeenker,72,hamiltonian,19.3,55,hull,-82.47019939922187,-20617.549849805466
ammannbeenker,72,hamiltonian,19.3,56,hull,-91.49463772546078,-22873.659431365195
ammannbeenker,72,hamiltonian,19.3,57,hull,-77.2257397851351,-19306.434946283774
ammannbeenker,72,hamiltonian,19.3,58,hull,-69.11171107860335,-17277.927769650836
ammannbeenker,72,hamiltonian,19.3,59,hull,-67.1796818220029,-16794.920455500727
ammannbeenker,72,hamiltonian,19.3,60,hull,-61.95051859932714,-15487.629649831784
ammannbeenker,72,hamiltonian,19.3,61,hull,-86.59513094302329,-21648.782735755824
ammannbeenker,72,hamiltonian,19.3,62,hull,-64.49033418583019,-16122.583546457548
ammannbeenker,72,hamiltonian,19.3,63,hull,-103.20560453178028,-25801.40113294507
ammannbeenker,72,hamiltonian,19.3,64,hull,-105.72223011862482,-26430.557529656206
ammannbeenker,72,hamiltonian,19.3,65,hull,-37.633419588335315,-9408.35489708383
ammannbeenker,72,hamiltonian,19.3,66,hull,-72.59315068611892,-18148.287671529728
ammannbeenker,72,hamiltonian,19.3,67,hull,-63.96580147047008,-15991.45036761752
ammannbeenker,72,hamiltonian,19.3,68,hull,-48.8451999242253,-12211.299981056325
ammannbeenker,72,hamiltonian,19.3,69,hull,-96.3048861905792,-24076.2215476448
ammannbeenker,72,hamiltonian,19.3,70,hull,-69.50506487377359,-17376.266218443398
ammannbeenker,72,hamiltonian,19.3,71,hull,-78.55166119329182,-19637.915298322954
ammannbeenker,72,hamiltonian,19.4,0,hull,-53.266951967457594,-13316.737991864398
ammannbeenker,72,hamiltonian,19.4,1,hull,-125.74377575405133,-31435.94393851283
ammannbeenker,72,hamiltonian,19.4,2,hull,-45.11855674524006,-11279.639186310016
ammannbeenker,72,hamiltonian,19.4,3,hull,-107.58484918130837,-26896.212295327092
ammannbeenker,72,hamiltonian,19.4,4,hull,-63.719969047691265,-15929.992261922816
ammannbeenker,72,hamiltonian,19.4,5,hull,-122.45249150310556,-30613.12287577639
ammannbeenker,72,hamiltonian,19.4,6,hull,-37.78221528717446,-9445.553821793615
ammannbeenker,72,hamiltonian,19.4,7,hull,-87.43399148396408,-21858.497870991017
ammannbeenker,72,hamiltonian,19.4,8,hull,-116.40347497304363,-29100.868743260908
ammannbeenker,72,hamiltonian,19.4,9,hull,-37.2791853393994,-9319.796334849849
ammannbeenker,72,hamiltonian,19.4,10,hull,-112.28591533353672,-28071.47883338418
ammannbeenker,72,hamiltonian,19.4,11,hull,-20.046424862319796,-5011.606215579949
ammannbeenker,72,hamiltonian,19.4,12,hull,-116.39875962863677,-29099.68990715919
ammannbeenker,72,hamiltonian,19.4,13,hull,-26.980530156350977,-6745.132539087744
ammannbeenker,72,hamiltonian,19.4,14,hull,-100.51789979275866,-25129.47494818966
ammannbeenker,72,hamiltonian,19.4,15,hull,-47.53219667232313,-11883.049168080783
ammannbeenker,72,hamiltonian,19.4,16,hull,-35.9448453245551,-8986.211331138775
ammannbeenker,72,hamiltonian,19.4,17,hull,-92.312161663727,-23078.040415931748
ammannbeenker,72,hamiltonian,19.4,18,hull,-37.156131738958834,-9289.03293473971
ammannbeenker,72,hamiltonian,19.4,19,hull,-114.79947505190661,-28699.868762976654
ammannbeenker,72,hamiltonian,19.4,20,hull,-53.16947844209909,-13292.369610524773
ammannbeenker,72,hamiltonian,19.4,21,hull,-91.05841675000916,-22764.60418750229
ammannbeenker,72,hamiltonian,19.4,22,hull,-50.91346318205959,-12728.365795514897
ammannbeenker,72,hamiltonian,19.4,23,hull,-114.6693412944247,-28667.335323606174
ammannbeenker,72,hamiltonian,19.4,24,hull,-106.56609101191789,-26641.522752979472
ammannbeenker,72,hamiltonian,19.4,25,hull,-37.551783971607485,-9387.94599290187
ammannbeenker,72,hamiltonian,19.4,26,hull,-75.43881683983751,-18859.70420995938
ammannbeenker,72,hamiltonian,19.4,27,hull,-106.57760143005251,-26644.40035751313
ammannbeenker,72,hamiltonian,19.4,28,hull,-115.39991251963139,-28849.978129907846
ammannbeenker,72,hamiltonian,19.4,29,hull,-29.323609806724548,-7330.902451681137
ammannbeenker,72,hamiltonian,19.4,30,hull,-73.49337343933749,-18373.343359834373
ammannbeenker,72,hamiltonian,19.4,31,hull,-91.23040290667424,-22807.60072666856
ammannbeenker,72,hamiltonian,19.4,32,hull,-100.49063566774322,-25122.658916935805
ammannbeenker,72,hamiltonian,19.4,33,hull,-40.49586353458443,-10123.965883646108
ammannbeenker,72,hamiltonian,19.4,34,hull,-60.08243987086433,-15020.609967716082
ammannbeenker,72,hamiltonian,19.4,35,hull,-111.3016392433402,-27825.40981083505
ammannbeenker,72,hamiltonian,19.4,36,hull,-81.997075535901,-20499.26888397525
ammannbeenker,72,hamiltonian,19.4,37,hull,-47.092903777053614,-11773.225944263404
ammannbeenker,72,hamiltonian,19.4,38,hull,-47.23038352334121,-11807.595880835303
ammannbeenker,72,hamiltonian,19.4,39,hull,-97.81992273667956,-24454.98068416989
ammannbeenker,72,hamiltonian,19.4,40,hull,-25.884586868686505,-6471.146717171626
ammannbeenker,72,hamiltonian,19.4,41,hull,-114.62718725502252,-28656.79681375563
ammannbeenker,72,hamiltonian,19.4,42,hull,-35.497700981273574,-8874.425245318393
ammannbeenker,72,hamiltonian,19.4,43,hull,-91.21319297125913,-22803.298242814784
ammannbeenker,72,hamiltonian,19.4,44,hull,-103.19659723854625,-25799.14930963656
ammannbeenker,72,hamiltonian,19.4,45,hull,-32.308230271743746,-8077.057567935936
ammannbeenker,72,hamiltonian,19.4,46,hull,-105.91204042898954,-26478.010107247384
ammannbeenker,72,hamiltonian,19.4,47,hull,-60.52108839689184,-15130.27209922296
ammannbeenker,72,hamiltonian,19.4,48,hull,-55.0258440527386,-13756.46101318465
ammannbeenker,72,hamiltonian,19.4,49,hull,-78.01891408668156,-19504.72852167039
ammannbeenker,72,hamiltonian,19.4,50,hull,-40.98434650272908,-10246.08662568227
ammannbeenker,72,hamiltonian,19.4,51,hull,-101.14350899984241,-25285.877249960602
ammannbeenker,72,hamiltonian,19.4,52,hull,-108.41716321574847,-27104.290803937118
ammannbeenker,72,hamiltonian,19.4,53,hull,-64.52513184383419,-16131.282960958546
ammannbeenker,72,hamiltonian,19.4,54,hull,-82.78078610165673,-20695.196525414183
ammannbeenker,72,hamiltonian,19.4,55,hull,-74.92552851265808,-18731.382128164518
ammannbeenker,72,hamiltonian,19.4,56,hull,-36.96384450494752,-9240.96112623688
ammannbeenker,72,hamiltonian,19.4,57,hull,-96.62699364795148,-24156.748411987868
ammannbeenker,72,hamiltonian,19.4,58,hull,-43.092499537278265,-10773.124884319566
ammannbeenker,72,hamiltonian,19.4,59,hull,-93.82121105599931,-23455.30276399983
ammannbeenker,72,hamiltonian,19.4,60,hull,-86.5761413596856,-21644.035339921396
ammannbeenker,72,hamiltonian,19.4,61,hull,-62.18742971908236,-15546.857429770589
ammannbeenker,72,hamiltonian,19.4,62,hull,-108.5547087283997,-27138.677182099924
ammannbeenker,72,hamiltonian,19.4,63,hull,-41.790063614046595,-10447.515903511649
ammannbeenker,72,hamiltonian,19.4,64,hull,-54.99700343543887,-13749.250858859717
ammannbeenker,72,hamiltonian,19.4,65,hull,-69.8571689034483,-17464.292225862075
ammannbeenker,72,hamiltonian,19.4,66,hull,-48.02613977022979,-12006.534942557448
ammannbeenker,72,hamiltonian,19.4,67,hull,-77.93241797151774,-19483.104492879433
ammannbeenker,72,hamiltonian,19.4,68,hull,-125.62979672833694,-31407.449182084234
ammannbeenker,72,hamiltonian,19.4,69,hull,-43.368981539478604,-10842.245384869651
ammannbeenker,72,hamiltonian,19.4,70,hull,-95.74039293845443,-23935.098234613608
ammannbeenker,72,hamiltonian,19.4,71,hull,-62.99421056468035,-15748.552641170087
ammannbeenker,72,hamiltonian,19.5,0,hull,-77.49120285365031,-19372.800713412576
ammannbeenker,72,hamiltonian,19.5,1,hull,-35.60818614467799,-8902.046536169497
ammannbeenker,72,hamiltonian,19.5,2,hull,-92.79786320143077,-23199.46580035769
ammannbeenker,72,hamiltonian,19.5,3,hull,-52.516268720059585,-13129.067180014896
ammannbeenker,72,hamiltonian,19.5,4,hull,-92.0538018120176,-23013.4504530044
ammannbeenker,72,hamiltonian,19.5,5,hull,-18.129931201765007,-4532.482800441252
ammannbeenker,72,hamiltonian,19.5,6,hull,-68.18264052622844,-17045.66013155711
ammannbeenker,72,hamiltonian,19.5,7,hull,-63.08984420774562,-15772.461051936405
ammannbeenker,72,hamiltonian,19.5,8,hull,-70.28573084958627,-17571.432712396567
ammannbeenker,72,hamiltonian,19.5,9,hull,-93.52403012136585,-23381.007530341463
ammannbeenker,72,hamiltonian,19.5,10,hull,-58.28490066349113,-14571.225165872782
ammannbeenker,72,hamiltonian,19.5,11,hull,-102.15105617320908,-25537.76404330227
ammannbeenker,72,hamiltonian,19.5,12,hull,-49.67299519777127,-12418.248799442817
ammannbeenker,72,hamiltonian,19.5,13,hull,-123.56174362562105,-30890.435906405262
ammannbeenker,72,hamiltonian,19.5,14,hull,-82.83331896257694,-20708.329740644236
ammannbeenker,72,hamiltonian,19.5,15,hull,-94.25733503093853,-23564.333757734632
ammannbeenker,72,hamiltonian,19.5,16,hull,-101.88357601932569,-25470.89400483142
ammannbeenker,72,hamiltonian,19.5,17,hull,-53.720683592678625,-13430.170898169656
ammannbeenker,72,hamiltonian,19.5,18,hull,-119.92086178553414,-29980.215446383536
ammannbeenker,72,hamiltonian,19.5,19,hull,-48.788754889812495,-12197.188722453124
ammannbeenker,72,hamiltonian,19.5,20,hull,-103.17233200638994,-25793.083001597483
ammannbeenker,72,hamiltonian,19.5,21,hull,-53.188666599275486,-13297.166649818872
ammannbeenker,72,hamiltonian,19.5,22,hull,-108.19013620255006,-27047.534050637514
ammannbeenker,72,hamiltonian,19.5,23,hull,-63.399117571142014,-15849.779392785504
ammannbeenker,72,hamiltonian,19.5,24,hull,-68.13859545961613,-17034.648864904033
ammannbeenker,72,hamiltonian,19.5,25,hull,-104.00519727935259,-26001.299319838145
ammannbeenker,72,hamiltonian,19.5,26,hull,-104.23767182410293,-26059.417956025733
ammannbeenker,72,hamiltonian,19.5,27,hull,-49.1429430080725,-12285.735752018125
ammannbeenker,72,hamiltonian,19.5,28,hull,-53.2906551725108,-13322.6637931277
ammannbeenker,72,hamiltonian,19.5,29,hull,-100.77419340784907,-25193.548351962265
ammannbeenker,72,hamiltonian,19.5,30,hull,-112.4551703128893,-28113.792578222325
ammannbeenker,72,hamiltonian,19.5,31,hull,-53.14575780594237,-13286.439451485592
ammannbeenker,72,hamiltonian,19.5,32,hull,-45.776944596595946,-11444.236149148986
ammannbeenker,72,hamiltonian,19.5,33,hull,-111.9341788882887,-27983.544722072173
ammannbeenker,72,hamiltonian,19.5,34,hull,-118.69218835646888,-29673.04708911722
ammannbeenker,72,hamiltonian,19.5,35,hull,-29.86389839204587,-7465.974598011467
ammannbeenker,72,hamiltonian,19.5,36,hull,-37.47002296411938,-9367.505741029845
ammannbeenker,72,hamiltonian,19.5,37,hull,-103.81833318163474,-25954.583295408684
ammannbeenker,72,hamiltonian,19.5,38,hull,-79.70499222088317,-19926.248055220793
ammannbeenker,72,hamiltonian,19.5,39,hull,-56.155558389114276,-14038.889597278569
ammannbeenker,72,hamiltonian,19.5,40,hull,-96.4256762334715,-24106.419058367876
ammannbeenker,72,hamiltonian,19.5,41,hull,-30.170808891439048,-7542.702222859762
ammannbeenker,72,hamiltonian,19.5,42,hull,-125.92828639833174,-31482.071599582934
ammannbeenker,72,hamiltonian,19.5,43,hull,-37.62289204672797,-9405.723011681992
ammannbeenker,72,hamiltonian,19.5,44,hull,-28.197000945228876,-7049.250236307219
ammannbeenker,72,hamiltonian,19.5,45,hull,-121.29839140709863,-30324.59785177466
ammannbeenker,72,hamiltonian,19.5,46,hull,-31.00065009942459,-7750.162524856148
ammannbeenker,72,hamiltonian,19.5,47,hull,-100.84946419172118,-25212.366047930296
ammannbeenker,72,hamiltonian,19.5,48,hull,-88.52056302176354,-22130.140755440883
ammannbeenker,72,hamiltonian,19.5,49,hull,-59.08915127664528,-14772.28781916132
ammannbeenker,72,hamiltonian,19.5,50,hull,-95.6453847176202,-23911.34617940505
ammannbeenker,72,hamiltonian,19.5,51,hull,-72.77960551857215,-18194.901379643037
ammannbeenker,72,hamiltonian,19.5,52,hull,-19.548879789410126,-4887.219947352532
ammannbeenker,72,hamiltonian,19.5,53,hull,-116.90962826594316,-29227.40706648579
ammannbeenker,72,hamiltonian,19.5,54,hull,-32.53216417790409,-8133.041044476023
ammannbeenker,72,hamiltonian,19.5,55,hull,-103.01743547730695,-25754.358869326737
ammannbeenker,72,hamiltonian,19.5,56,hull,-100.91681067602445,-25229.202669006114
ammannbeenker,72,hamiltonian,19.5,57,hull,-43.88014338333066,-10970.035845832665
ammannbeenker,72,hamiltonian,19.5,58,hull,-100.75678414722127,-25189.196036805315
ammannbeenker,72,hamiltonian,19.5,59,hull,-54.302887300887456,-13575.721825221864
ammannbeenker,72,hamiltonian,19.5,60,hull,-40.21551987149649,-10053.879967874122
ammannbeenker,72,hamiltonian,19.5,61,hull,-115.07483961574803,-28768.709903937008
ammannbeenker,72,hamiltonian,19.5,62,hull,-24.494846287606897,-6123.711571901724
ammannbeenker,72,hamiltonian,19.5,63,hull,-108.94082906309089,-27235.207265772722
ammannbeenker,72,hamiltonian,19.5,64,hull,-91.68116721272007,-22920.291803180018
ammannbeenker,72,hamiltonian,19.5,65,hull,-66.09467830450785,-16523.669576126962
ammannbeenker,72,hamiltonian,19.5,66,hull,-75.7986110423129,-18949.652760578225
ammannbeenker,72,hamiltonian,19.5,67,hull,-72.20340833022865,-18050.852082557165
ammannbeenker,72,hamiltonian,19.5,68,hull,-29.01653364788158,-7254.133411970395
ammannbeenker,72,hamiltonian,19.5,69,hull,-101.80374312352512,-25450.935780881282
ammannbeenker,72,hamiltonian,19.5,70,hull,-50.26712062609115,-12566.780156522787
ammannbeenker,72,hamiltonian,19.5,71,hull,-61.075188623305536,-15268.797155826383
ammannbeenker,72,hamiltonian,19.6,0,hull,-40.45724810999902,-10114.312027499755
ammannbeenker,72,hamiltonian,19.6,1,hull,-107.82101494337881,-26955.253735844704
ammannbeenker,72,hamiltonian,19.6,2,hull,-72.16004175993149,-18040.01043998287
ammannbeenker,72,hamiltonian,19.6,3,hull,-83.79996927513069,-20949.99231878267
ammannbeenker,72,hamiltonian,19.6,4,hull,-62.05358660604551,-15513.396651511379
ammannbeenker,72,hamiltonian,19.6,5,hull,-105.09692125122264,-26274.23031280566
ammannbeenker,72,hamiltonian,19.6,6,hull,-45.007814782145495,-11251.953695536373
ammannbeenker,72,hamiltonian,19.6,7,hull,-81.20163057839477,-20300.407644598694
ammannbeenker,72,hamiltonian,19.6,8,hull,-101.46067201446414,-25365.168003616032
ammannbeenker,72,hamiltonian,19.6,9,hull,-32.467420192511305,-8116.855048127826
ammannbeenker,72,hamiltonian,19.6,10,hull,-98.66773320886738,-24666.933302216843
ammannbeenker,72,hamiltonian,19.6,11,hull,-69.2143468606639,-17303.586715165973
ammannbeenker,72,hamiltonian,19.6,12,hull,-142.27893943948942,-35569.734859872355
ammannbeenker,72,hamiltonian,19.6,13,hull,-33.99247298940585,-8498.118247351462
ammannbeenker,72,hamiltonian,19.6,14,hull,-89.0096564422617,-22252.414110565423
ammannbeenker,72,hamiltonian,19.6,15,hull,-66.19047677727083,-16547.619194317707
ammannbeenker,72,hamiltonian,19.6,16,hull,-63.89013892384437,-15972.534730961092
ammannbeenker,72,hamiltonian,19.6,17,hull,-96.72929246306524,-24182.323115766307
ammannbeenker,72,hamiltonian,19.6,18,hull,-27.350344035744556,-6837.586008936139
ammannbeenker,72,hamiltonian,19.6,19,hull,-99.20942819872032,-24802.35704968008
ammannbeenker,72,hamiltonian,19.6,20,hull,-80.59992606556382,-20149.981516390955
ammannbeenker,72,hamiltonian,19.6,21,hull,-100.59280864543564,-25148.20216135891
ammannbeenker,72,hamiltonian,19.6,22,hull,-40.0616570225311,-10015.414255632775
ammannbeenker,72,hamiltonian,19.6,23,hull,-97.44274441562105,-24360.686103905264
ammannbeenker,72,hamiltonian,19.6,24,hull,-122.90836212239473,-30727.09053059868
ammannbeenker,72,hamiltonian,19.6,25,hull,-29.930304564926992,-7482.576141231748
ammannbeenker,72,hamiltonian,19.6,26,hull,-48.189318904724665,-12047.329726181166
ammannbeenker,72,hamiltonian,19.6,27,hull,-98.22751371248567,-24556.878428121418
ammannbeenker,72,hamiltonian,19.6,28,hull,-98.06757439281625,-24516.893598204064
ammannbeenker,72,hamiltonian,19.6,29,hull,-55.701197357845196,-13925.299339461299
ammannbeenker,72,hamiltonian,19.6,30,hull,-71.95841439303358,-17989.603598258393
ammannbeenker,72,hamiltonian,19.6,31,hull,-101.54664198078498,-25386.660495196244
ammannbeenker,72,hamiltonian,19.6,32,hull,-98.84936726118875,-24712.341815297186
ammannbeenker,72,hamiltonian,19.6,33,hull,-27.560001376081814,-6890.000344020454
ammannbeenker,72,hamiltonian,19.6,34,hull,-21.06816018587197,-5267.040046467992
ammannbeenker,72,hamiltonian,19.6,35,hull,-113.0687835058026,-28267.19587645065
ammannbeenker,72,hamiltonian,19.6,36,hull,-112.383708158199,-28095.927039549748
ammannbeenker,72,hamiltonian,19.6,37,hull,-50.03014461362531,-12507.536153406327
ammannbeenker,72,hamiltonian,19.6,38,hull,-64.36738939803352,-16091.84734950838
ammannbeenker,72,hamiltonian,19.6,39,hull,-95.43303352305826,-23858.258380764564
ammannbeenker,72,hamiltonian,19.6,40,hull,-32.326535869758246,-8081.633967439561
ammannbeenker,72,hamiltonian,19.6,41,hull,-111.20941322226781,-27802.353305566954
ammannbeenker,72,hamiltonian,19.6,42,hull,-21.788702726199606,-5447.175681549901
ammannbeenker,72,hamiltonian,19.6,43,hull,-118.84317890585278,-29710.794726463195
ammannbeenker,72,hamiltonian,19.6,44,hull,-92.19725435496285,-23049.31358874071
ammannbeenker,72,hamiltonian,19.6,45,hull,-48.98010959704747,-12245.027399261868
ammannbeenker,72,hamiltonian,19.6,46,hull,-102.74077783893631,-25685.194459734077
ammannbeenker,72,hamiltonian,19.6,47,hull,-41.82307612513166,-10455.769031282915
ammannbeenker,72,hamiltonian,19.6,48,hull,-63.37035876322864,-15842.589690807159
ammannbeenker,72,hamiltonian,19.6,49,hull,-94.57841865896299,-23644.604664740746
ammannbeenker,72,hamiltonian,19.6,50,hull,-59.38188408332926,-14845.471020832316
ammannbeenker,72,hamiltonian,19.6,51,hull,-105.77167728596625,-26442.91932149156
ammannbeenker,72,hamiltonian,19.6,52,hull,-92.28355187821218,-23070.887969553045
ammannbeenker,72,hamiltonian,19.6,53,hull,-25.997264418237556,-6499.316104559389
ammannbeenker,72,hamiltonian,19.6,54,hull,-104.57729980041762,-26144.324950104405
ammannbeenker,72,hamiltonian,19.6,55,hull,-36.22369603301922,-9055.924008254806
ammannbeenker,72,hamiltonian,19.6,56,hull,-52.08518372057662,-13021.295930144155
ammannbeenker,72,hamiltonian,19.6,57,hull,-115.92472023019722,-28981.180057549307
ammannbeenker,72,hamiltonian,19.6,58,hull,-36.45151868341406,-9112.879670853514
ammannbeenker,72,hamiltonian,19.6,59,hull,-109.67736469905967,-27419.341174764915
ammannbeenker,72,hamiltonian,19.6,60,hull,-55.06956569354096,-13767.39142338524
ammannbeenker,72,hamiltonian,19.6,61,hull,-54.84800589510501,-13712.001473776252
ammannbeenker,72,hamiltonian,19.6,62,hull,-70.47244692896946,-17618.111732242363
ammannbeenker,72,hamiltonian,19.6,63,hull,-47.534081379670695,-11883.520344917673
